importId;name;code;description;internalDescription;productSubTypeSelect;productFamily.importId;productCategory.importId;expense;procurementMethodSelect;unit.importId;productTypeSelect;salePrice;saleCurrency.code;purchasePrice;purchaseCurrency.code;defaultSupplierPartner.importId;startDate;endDate;saleSupplySelect;costPrice;hasWarranty;warrantyNbrOfMonths;isPerishable;perishableNbrOfMonths;defaultBillOfMaterial.importId;managPriceCoef;picture_fileName;isActivity;productVariantConfig.importId;manageVariantPrice
705;GX EQUERRE 45° AAT 32CM GX1470                              ;121147000;;Réf. fournisseur : GX1470;;7;170;false;buy;1;storable;4.84;EUR;3.57;EUR;27;TODAY[1d];;1;;false;;false;;;;;;;
706;GX EQUERRE 45° AAT 37CM GX1480                              ;121148000;;Réf. fournisseur : GX1480;;7;170;false;buy;1;storable;6.61;EUR;5.35;EUR;27;TODAY[1d];;1;;false;;false;;;;;;;
707;GX EQUERRE 45° AAT 50CM GX1490                              ;121149000;;Réf. fournisseur : GX1490;;7;170;false;buy;1;storable;11.57;EUR;8.7;EUR;27;TODAY[1d];;1;;false;;false;;;;;;;
708;GX EQUERRE 60° AAT 26CM GX1610                              ;121161000;;Réf. fournisseur : GX1610;;7;170;false;buy;1;storable;4.32;EUR;3.14;EUR;27;TODAY[1d];;1;;false;;false;;;;;;;
709;GX EQUERRE 60° AAT 32CM GX1620                              ;121162000;;Réf. fournisseur : GX1620;;7;170;false;buy;1;storable;5.11;EUR;3.79;EUR;27;TODAY[1d];;1;;false;;false;;;;;;;
710;GX EQUERRE 60° AAT 37CM GX1630                              ;121163000;;Réf. fournisseur : GX1630;;7;170;false;buy;1;storable;6.0;EUR;4.52;EUR;27;TODAY[1d];;1;;false;;false;;;;;;;
711;GX EQUERRE 60° AAT 42CM GX1640                              ;121164000;;Réf. fournisseur : GX1640;;7;170;false;buy;1;storable;7.57;EUR;5.57;EUR;27;TODAY[1d];;1;;false;;false;;;;;;;
712;GX TE FIXE TRANSP  50CM GXT0F                               ;121910000;;Réf. fournisseur : GX-T0F;;7;171;false;buy;1;storable;9.75;EUR;7.13;EUR;27;TODAY[1d];;1;;false;;false;;;;;;;
713;GX TE FIXE TRANSP  65CM GXT1F                               ;121910100;;Réf. fournisseur : GX-T1F;;7;171;false;buy;1;storable;10.84;EUR;8.0;EUR;27;TODAY[1d];;1;;false;;false;;;;;;;
714;GX TE FIXE TRANSP  80CM GXT2F                               ;121910200;;Réf. fournisseur : GX-T2F;;7;171;false;buy;1;storable;12.79;EUR;9.4;EUR;27;TODAY[1d];;1;;false;;false;;;;;;;
715;GX TE MOBILE TRANS  65CM GXT1M                              ;121920100;;Réf. fournisseur : GX-T1M;;7;171;false;buy;1;storable;14.44;EUR;10.61;EUR;27;TODAY[1d];;1;;false;;false;;;;;;;
716;GX PISTOLET ALTUG. GXP 6 17CM                               ;122000600;"<strong><ins>Usage :</ins></strong> dessin<br />
<br />
<strong><ins>Avantages :</ins></strong> GRAPHOPLEX est une gamme d'instruments de mesure de précision de haute qualité et à forte notoriété regroupant règles, équerres, rapporteurs, tés, courbes… <br />
L'Altuglas d'une transparence équivalente au verre assure aux produits GRAPHOPLEX un confort d'utilisation et une grande résistance aux chocs. <br />
Usinés puis polis manuellement pour une précision et une finition extrêmes, les produits GRAPHOPLEX offrent une grande finesse dans la précision grâce à la technique de la photogravure chimique qui accroît leur fiabilité et leur longévité. <br />
<br />";Réf. fournisseur : GX.P6;;7;173;false;buy;1;storable;3.36;EUR;2.53;EUR;27;TODAY[1d];;1;;false;;false;;;;http://www.dalbe.fr/img/p/3/6/3/6/3636.jpg;;;
717;GX PISTOLET ALTUG. GXP11 25CM                               ;122001100;"<strong><ins>Usage :</ins></strong> dessin<br />
<br />
<strong><ins>Avantages :</ins></strong> GRAPHOPLEX est une gamme d'instruments de mesure de précision de haute qualité et à forte notoriété regroupant règles, équerres, rapporteurs, tés, courbes… <br />
L'Altuglas d'une transparence équivalente au verre assure aux produits GRAPHOPLEX un confort d'utilisation et une grande résistance aux chocs. <br />
Usinés puis polis manuellement pour une précision et une finition extrêmes, les produits GRAPHOPLEX offrent une grande finesse dans la précision grâce à la technique de la photogravure chimique qui accroît leur fiabilité et leur longévité. <br />
<br />";Réf. fournisseur : GX.P11;;7;173;false;buy;1;storable;3.56;EUR;2.53;EUR;27;TODAY[1d];;1;;false;;false;;;;http://www.dalbe.fr/img/p/3/6/3/7/3637.jpg;;;
718;GX PISTOLET ALTUG. GXP31 33CM                               ;122003100;"<strong><ins>Usage :</ins></strong> dessin<br />
<br />
<strong><ins>Avantages :</ins></strong> GRAPHOPLEX est une gamme d'instruments de mesure de précision de haute qualité et à forte notoriété regroupant règles, équerres, rapporteurs, tés, courbes… <br />
L'Altuglas d'une transparence équivalente au verre assure aux produits GRAPHOPLEX un confort d'utilisation et une grande résistance aux chocs. <br />
Usinés puis polis manuellement pour une précision et une finition extrêmes, les produits GRAPHOPLEX offrent une grande finesse dans la précision grâce à la technique de la photogravure chimique qui accroît leur fiabilité et leur longévité. <br />
<br />";Réf. fournisseur : GX.P31;;7;173;false;buy;1;storable;4.54;EUR;3.24;EUR;27;TODAY[1d];;1;;false;;false;;;;http://www.dalbe.fr/img/p/3/6/4/0/3640.jpg;;;
719;GX COURBE ALTUGLAS GXPC1 70CM                               ;122003500;"<strong><ins>Usage :</ins></strong> dessin<br />
<br />
<strong><ins>Avantages :</ins></strong> GRAPHOPLEX est une gamme d'instruments de mesure de précision de haute qualité et à forte notoriété regroupant règles, équerres, rapporteurs, tés, courbes… <br />
L'Altuglas d'une transparence équivalente au verre assure aux produits GRAPHOPLEX un confort d'utilisation et une grande résistance aux chocs. <br />
Usinés puis polis manuellement pour une précision et une finition extrêmes, les produits GRAPHOPLEX offrent une grande finesse dans la précision grâce à la technique de la photogravure chimique qui accroît leur fiabilité et leur longévité. <br />
<br />";Réf. fournisseur : GX.PC1;;7;174;false;buy;1;storable;7.78;EUR;5.6;EUR;27;TODAY[1d];;1;;false;;false;;;;http://www.dalbe.fr/img/p/3/6/4/1/3641.jpg;;;
720;GX COURBE ALTUGLAS GXPC2 38CM                               ;122003600;"<strong><ins>Usage :</ins></strong> dessin<br />
<br />
<strong><ins>Avantages :</ins></strong> GRAPHOPLEX est une gamme d'instruments de mesure de précision de haute qualité et à forte notoriété regroupant règles, équerres, rapporteurs, tés, courbes… <br />
L'Altuglas d'une transparence équivalente au verre assure aux produits GRAPHOPLEX un confort d'utilisation et une grande résistance aux chocs. <br />
Usinés puis polis manuellement pour une précision et une finition extrêmes, les produits GRAPHOPLEX offrent une grande finesse dans la précision grâce à la technique de la photogravure chimique qui accroît leur fiabilité et leur longévité. <br />
<br />";Réf. fournisseur : GX.PC2;;7;174;false;buy;1;storable;5.42;EUR;3.98;EUR;27;TODAY[1d];;1;;false;;false;;;;http://www.dalbe.fr/img/p/3/6/4/2/3642.jpg;;;
721;COURBE GIGOGNE N°24 40CM                                    ;122006200;;;;7;174;false;buy;1;storable;7.58;EUR;6.52;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
722;COURBE GIGOGNE N°25 70CM                                    ;122006300;;;;7;174;false;buy;1;storable;10.41;EUR;8.98;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
723;PISTOLET 19CM 451                                           ;122006400;;;;7;173;false;buy;1;storable;3.72;EUR;3.3;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
724;PISTOLET 19CM 454                                           ;122006700;;;;7;173;false;buy;1;storable;4.74;EUR;4.2;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
725;PISTOLET 19CM 455                                           ;122006800;;;;7;173;false;buy;1;storable;4.74;EUR;4.2;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
726;PISTOLET 26CM 461                                           ;122007000;;;;7;173;false;buy;1;storable;4.74;EUR;4.2;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
727;PISTOLET 26CM 457                                           ;122007100;;;;7;173;false;buy;1;storable;5.69;EUR;5.07;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
728;PISTOLET 26CM 459                                           ;122007300;;;;7;173;false;buy;1;storable;5.69;EUR;5.07;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
729;PISTOLET 26CM 460                                           ;122007400;;;;7;173;false;buy;1;storable;5.69;EUR;5.07;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
730;PISTOLET 26CM 462                                           ;122007500;;;;7;173;false;buy;1;storable;5.69;EUR;5.07;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
731;REGLE SOUPLE ANTI TACHE 50CM                                ;122007700;;Réf. fournisseur : GXC50;;7;175;false;buy;1;storable;3.75;EUR;2.97;EUR;27;TODAY[1d];;1;;false;;false;;;;;;;
732;GX COURBE ALTUGLAS GXPC21                                   ;122007900;"<strong><ins>Usage :</ins></strong> dessin<br />
<br />
<strong><ins>Avantages :</ins></strong> GRAPHOPLEX est une gamme d'instruments de mesure de précision de haute qualité et à forte notoriété regroupant règles, équerres, rapporteurs, tés, courbes… <br />
L'Altuglas d'une transparence équivalente au verre assure aux produits GRAPHOPLEX un confort d'utilisation et une grande résistance aux chocs. <br />
Usinés puis polis manuellement pour une précision et une finition extrêmes, les produits GRAPHOPLEX offrent une grande finesse dans la précision grâce à la technique de la photogravure chimique qui accroît leur fiabilité et leur longévité. <br />
<br />";Réf. fournisseur : GX.PC21;;7;174;false;buy;1;storable;7.39;EUR;5.49;EUR;27;TODAY[1d];;1;;false;;false;;;;http://www.dalbe.fr/img/p/3/6/4/4/3644.jpg;;;
733;REGLE SOUPLE ANTI TACHE 40CM                                ;122008000;;Réf. fournisseur : GXC40;;7;175;false;buy;1;storable;3.38;EUR;2.46;EUR;27;TODAY[1d];;1;;false;;false;;;;;;;
734;REGLE SOUPLE ANTI TACHE 30CM                                ;122008100;;Réf. fournisseur : GXC30;;7;175;false;buy;1;storable;3.02;EUR;2.18;EUR;27;TODAY[1d];;1;;false;;false;;;;;;;
735;REGLE SOUPLE ANTI TACHE 60CM                                ;122008200;;Réf. fournisseur : K017.60;;7;175;false;buy;1;storable;4.7;EUR;4.09;EUR;36;TODAY[1d];;1;;false;;false;;;;;;;
736;REGLE SOUPLE ANTI TACHE 80CM                                ;122008300;;Réf. fournisseur : GXC80;;7;175;false;buy;1;storable;6.2;EUR;3.86;EUR;27;TODAY[1d];;1;;false;;false;;;;;;;
737;REGLE SOUPLE ANTI TACHE 100CM                               ;122008400;;Réf. fournisseur : GXC100;;7;175;false;buy;1;storable;6.95;EUR;4.82;EUR;27;TODAY[1d];;1;;false;;false;;;;;;;
738;TRACE LETTRES NORFRANCE  1,5                                ;123000115;;;;7;176;false;buy;1;storable;2.62;EUR;2.34;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
739;TRACE LETTRES NORFRANCE  1,8                                ;123000118;;;;7;176;false;buy;1;storable;2.62;EUR;2.34;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
740;TRACE LETTRES NORFRANCE  2                                  ;123000120;;;;7;176;false;buy;1;storable;2.62;EUR;2.34;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
741;TRACE LETTRES NORFRANCE  4                                  ;123000140;;;;7;176;false;buy;1;storable;2.62;EUR;2.34;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
742;TRACE LETTRES NORFRANCE  6                                  ;123000160;;;;7;176;false;buy;1;storable;2.62;EUR;2.34;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
743;TRACE LETTRES NORFRANCE  7                                  ;123000170;;;;7;176;false;buy;1;storable;2.62;EUR;2.34;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
744;SET PISTOLETS BURMESTER                                     ;123000200;"<p>3 pistolets avec bord anti-t&acirc;ches.</p>";;;7;173;false;buy;1;storable;1.75;EUR;1.485;EUR;37;TODAY[1d];;1;;false;;false;;;;http://www.dalbe.fr/img/p/1/8/9/3/1893.jpg;;;
745;TRACE LETTRES AERO  1,5                                     ;123000315;;;;7;176;false;buy;1;storable;3.12;EUR;2.83;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
746;TRACE LETTRES AERO  1,8                                     ;123000318;;;;7;176;false;buy;1;storable;3.12;EUR;2.83;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
747;TRACE LETTRES AERO  3                                       ;123000330;;;;7;176;false;buy;1;storable;3.12;EUR;2.83;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
748;TRACE LETTRES AERO  4                                       ;123000340;;;;7;176;false;buy;1;storable;3.12;EUR;2.83;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
749;TRACE LETTRES AERO  5                                       ;123000350;;;;7;176;false;buy;1;storable;3.28;EUR;2.83;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
750;TRACE LETTRES AERO  6                                       ;123000360;;;;7;176;false;buy;1;storable;3.12;EUR;2.83;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
751;TRACE LETTRES AERO  7                                       ;123000370;;;;7;176;false;buy;1;storable;3.12;EUR;2.83;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
752;TRACE LETTRES AERO 10                                       ;123000410;;;;7;176;false;buy;1;storable;3.67;EUR;3.36;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
753;TRACE LETTRES AERO 12                                       ;123000412;;;;7;176;false;buy;1;storable;3.67;EUR;3.36;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
754;TRACE LETTRES AERO 16                                       ;123000416;;;;7;176;false;buy;1;storable;3.67;EUR;3.36;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
755;TRACE LETTRES AERO  8                                       ;123000480;;;;7;176;false;buy;1;storable;3.67;EUR;3.36;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
756;TRACE LETTRES CHOC 20                                       ;123002320;;;;7;176;false;buy;1;storable;7.87;EUR;6.7;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
757;TRACE LETTRES CHOC 25                                       ;123002325;;;;7;176;false;buy;1;storable;7.87;EUR;6.7;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
758;TRACE LETTRES DUO  4                                        ;123002404;;;;7;176;false;buy;1;storable;4.24;EUR;3.59;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
759;TRACE LETTRES DUO  5                                        ;123002405;;;;7;176;false;buy;1;storable;4.24;EUR;3.59;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
760;TRACE LETTRES DUO  6                                        ;123002406;;;;7;176;false;buy;1;storable;4.24;EUR;3.59;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
761;TRACE LETTRES DUO  8                                        ;123002408;;;;7;176;false;buy;1;storable;4.24;EUR;3.59;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
762;TRACE LETTRES DUO 10                                        ;123002410;;;;7;176;false;buy;1;storable;4.24;EUR;3.59;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
763;TRACE LETTRES DUO 12                                        ;123002412;;;;7;176;false;buy;1;storable;4.24;EUR;3.59;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
764;TRACE LETTRES DUO 15                                        ;123002415;;;;7;176;false;buy;1;storable;4.24;EUR;3.59;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
765;TRACE LETTRES DUO 22                                        ;123002422;;;;7;176;false;buy;1;storable;4.24;EUR;3.59;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
766;TRACE LETTRES M+R 2,5MM       ISO 3098/1                    ;123004000;;;;7;176;false;buy;1;storable;1.69;EUR;1.2326;EUR;37;TODAY[1d];;1;;false;;false;;;;;;;
767;TRACE LETTRES M+R 3,5MM       ISO 3098/1                    ;123004100;;;;7;176;false;buy;1;storable;1.69;EUR;1.2326;EUR;37;TODAY[1d];;1;;false;;false;;;;;;;
768;TRACE LETTRES M+R 5,0MM       ISO 3098/1                    ;123004200;;;;7;176;false;buy;1;storable;1.91;EUR;1.3886;EUR;37;TODAY[1d];;1;;false;;false;;;;;;;
769;TRACE LETTRES M+R 7,0MM       ISO 3098/1                    ;123004300;;;;7;176;false;buy;1;storable;2.0;EUR;1.455;EUR;37;TODAY[1d];;1;;false;;false;;;;;;;
770;TRACE ECROUS-BOULONS 2                                      ;123004700;;;;7;177;false;buy;1;storable;2.21;EUR;1.86;EUR;34;TODAY[1d];;1;;false;;false;;;;http://www.dalbe.fr/img/p/4/8/2/2/4822.jpg;;;
771;TRACE SANITAIRE  1/50 4A                                    ;123005100;;;;7;177;false;buy;1;storable;5.48;EUR;4.64;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
772;TRACE SANITAIRE 1/100 5A                                    ;123005300;;;;7;177;false;buy;1;storable;5.48;EUR;4.64;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
773;PROFILOGRAPHE 6 (2 GRILLES)                                 ;123005400;;;;7;177;false;buy;1;storable;15.67;EUR;13.39;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
774;ELECTROGRAPHE 13                                            ;123006000;;;;7;177;false;buy;1;storable;3.36;EUR;2.84;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
775;ELECTROGRAPHE 13A                                           ;123006100;;;;7;177;false;buy;1;storable;3.76;EUR;3.16;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
776;TRACE CERCLES IMPAIRS 17                                    ;123006400;;;;7;177;false;buy;1;storable;2.39;EUR;2.03;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
777;TRACE CERCLES PAIRS 17A                                     ;123006500;;;;7;177;false;buy;1;storable;2.39;EUR;2.03;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
778;TRACE ELLIPSES 44 EN 15°                                    ;123009015;;;;7;177;false;buy;1;storable;2.62;EUR;2.2;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
779;TRACE ELLIPSES 44 EN 20°                                    ;123009020;;;;7;177;false;buy;1;storable;2.62;EUR;2.2;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
780;TRACE ELLIPSES 44 EN 25°                                    ;123009025;;;;7;177;false;buy;1;storable;2.62;EUR;2.2;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
781;TRACE ELLIPSES 44 EN 30°                                    ;123009030;;;;7;177;false;buy;1;storable;2.62;EUR;2.2;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
782;TRACE ELLIPSES 44 EN 35°                                    ;123009035;;;;7;177;false;buy;1;storable;2.62;EUR;2.2;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
783;TRACE ELLIPSES 44 EN 40°                                    ;123009040;;;;7;177;false;buy;1;storable;2.62;EUR;2.2;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
784;TRACE ELLIPSES 44 EN 45°                                    ;123009045;;;;7;177;false;buy;1;storable;2.62;EUR;2.2;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
785;TRACE ELLIPSES 44 EN 50°                                    ;123009050;;;;7;177;false;buy;1;storable;2.62;EUR;2.2;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
786;TRACE ELLIPSES 44 EN 55°                                    ;123009055;;;;7;177;false;buy;1;storable;2.62;EUR;2.2;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
787;ORGANIGRAPHE 45 (4/4-5/5)                                   ;123009200;;;;7;177;false;buy;1;storable;3.73;EUR;3.14;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
788;ORGANIGRAPHE 45A                                            ;123009300;;;;7;177;false;buy;1;storable;2.43;EUR;2.07;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
789;SYMBOLE TACTIQUE OTAN 46                                    ;123009400;;;;7;177;false;buy;1;storable;3.47;EUR;2.93;EUR;34;TODAY[1d];;1;;false;;false;;;;http://www.dalbe.fr/img/p/4/8/2/1/4821.jpg;;;
790;TRACE ARMATURES BETON 50                                    ;123009800;;;;7;177;false;buy;1;storable;6.23;EUR;5.36;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
791;TRACE LETTRES NORFRANCE 10                                  ;123011710;;Réf. fournisseur : 3008-10D;;7;176;false;buy;1;storable;3.2;EUR;2.82;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
792;TRACE LETTRES NORFRANCE 12                                  ;123011712;;Réf. fournisseur : 3008-12D;;7;176;false;buy;1;storable;3.2;EUR;2.82;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
793;TRACE LETTRES NORFRANCE  8                                  ;123011780;;Réf. fournisseur : 3008-08D;;7;176;false;buy;1;storable;3.2;EUR;2.82;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
794;TRACE LETTRES CHOC 30                                       ;123012630;;;;7;176;false;buy;1;storable;9.06;EUR;7.72;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
795;TRACE LETTRES CHOC 40                                       ;123012640;;;;7;176;false;buy;1;storable;9.06;EUR;7.72;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
796;TRACE LETTRES CHOC 50                                       ;123012650;;;;7;176;false;buy;1;storable;9.06;EUR;7.72;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
797;PLUME MINERVA 50 N. 3 (BTE 12)                              ;123012800;;;;7;178;false;buy;1;storable;12.27;EUR;10.5575;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
798;PLUME MINERVA 50 N. 4 (BTE 12)                              ;123012900;;;;7;178;false;buy;1;storable;12.27;EUR;10.5575;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
799;PLUME MINERVA 50 N. 5 (BTE 12)                              ;123013000;;;;7;178;false;buy;1;storable;12.27;EUR;10.5575;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
800;PLUME MINERVA 50 N. 6 (BTE 12)                              ;123013100;;;;7;178;false;buy;1;storable;12.27;EUR;10.5575;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
801;PLUME MINERVA 50 N. 7 (BTE 12)                              ;123013200;;;;7;178;false;buy;1;storable;12.27;EUR;10.5575;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
802;PLUME MINERVA 50 N. 8 (BTE 12)                              ;123013300;;;;7;178;false;buy;1;storable;12.27;EUR;10.5575;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
803;PLUME MINERVA 50 N.10 (BTE 12)                              ;123013400;;;;7;178;false;buy;1;storable;12.64;EUR;10.77;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
804;PLUME MINERVA 50 N.12 (BTE 12)                              ;123013500;;;;7;178;false;buy;1;storable;12.64;EUR;10.77;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
805;PLUME MINERVA 50 N.16 (BTE 12)                              ;123013600;;;;7;178;false;buy;1;storable;12.27;EUR;10.5575;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
806;TRACE LETTRES ISO 3098  2,5MM BORDS SATINE                  ;123019300;;Réf. fournisseur : 1000-2.5D;;7;176;false;buy;1;storable;2.32;EUR;1.96;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
807;TRACE LETTRES ISO 3098  3,5MM BORDS SATINE                  ;123019400;;Réf. fournisseur : 1000-3.5D;;7;176;false;buy;1;storable;2.32;EUR;1.96;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
808;TRACE LETTRES ISO 3098  5,0MM BORDS SATINE                  ;123019500;;Réf. fournisseur : 1000-05D;;7;176;false;buy;1;storable;2.34;EUR;1.96;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
809;TRACE LETTRES ISO 3098  7,0MM BORDS SATINE                  ;123019600;;Réf. fournisseur : 1000-07D;;7;176;false;buy;1;storable;2.34;EUR;1.96;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
810;TRACE LETTRES ISO 3098 10,0MM BORDS SATINE                  ;123019700;;Réf. fournisseur : 1008-10D;;7;176;false;buy;1;storable;2.78;EUR;2.34;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
811;TRACE LETTRES ISO 3098 14,0MM BORDS SATINE                  ;123019800;;Réf. fournisseur : 1008-14D;;7;176;false;buy;1;storable;2.78;EUR;2.34;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
812;TRACE LETTRES ISO 3098 20,0MM BORDS SATINE                  ;123019900;;;;7;176;false;buy;1;storable;4.53;EUR;3.82;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
813;BILLOGRAPHE 621  5MM                                        ;123020100;;;;7;176;false;buy;1;storable;1.06;EUR;0.8755;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
814;TRACE LETTRES BANJO  4                                      ;123020600;;;;7;176;false;buy;1;storable;4.68;EUR;3.95;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
815;TRACE LETTRES BANJO  5                                      ;123020700;;;;7;176;false;buy;1;storable;4.68;EUR;3.95;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
816;TRACE LETTRES BANJO  6                                      ;123020800;;;;7;176;false;buy;1;storable;4.68;EUR;3.95;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
817;TRACE LETTRES BANJO  8                                      ;123020900;;;;7;176;false;buy;1;storable;4.68;EUR;3.95;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
818;TRACE LETTRES BANJO 10                                      ;123021000;;;;7;176;false;buy;1;storable;4.68;EUR;3.95;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
819;TRACE LETTRES BANJO 12                                      ;123021100;;;;7;176;false;buy;1;storable;4.68;EUR;3.95;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
820;TRACE LETTRES BANJO 15                                      ;123021200;;;;7;176;false;buy;1;storable;4.68;EUR;3.95;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
821;TRACE LETTRES BANJO 20                                      ;123021400;;;;7;176;false;buy;1;storable;4.68;EUR;3.95;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
822;TRACE LETTRES BANJO 25                                      ;123021500;;;;7;176;false;buy;1;storable;4.68;EUR;3.95;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
823;BILLOGRAPHE 6211 4MM SS CRAYON                              ;123021600;;;;7;176;false;buy;1;storable;1.4;EUR;1.13;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
824;BILLOGRAPHE 6211 5MM SS CRAYON                              ;123021700;;;;7;176;false;buy;1;storable;1.4;EUR;1.13;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
825;BILLOGRAPHE 6211 6MM SS CRAYON                              ;123021800;;;;7;176;false;buy;1;storable;1.4;EUR;1.13;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
826;BILLOGRAPHE 6211 8MM SS CRAYON                              ;123021900;;;;7;176;false;buy;1;storable;1.43;EUR;1.16;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
827;BILLOGRAPHE 6211 10MM SS CRAYON                             ;123022000;;;;7;176;false;buy;1;storable;1.43;EUR;1.16;EUR;34;TODAY[1d];;1;;false;;false;;;;;;;
828;ROTRING ENS. GEOMETRIE CENTRO                               ;123026300;"Set d’outils géométrique : 1 règle, 2 équerre et
1 rapporteur.";Réf. fournisseur : S0221370;;7;170;false;buy;1;storable;3.04;EUR;2.65;EUR;38;TODAY[1d];;1;;false;;false;;;;http://www.dalbe.fr/img/p/4/8/0/8/4808.jpg;;;
